customer_key,customer_name,age,gender,city,state,country
C006290,Customer_7883,60,Female,Los Angeles,NY,USA
C002677,Customer_7884,19,Female,Los Angeles,NY,USA
C007282,Customer_7885,42,Male,Los Angeles,TX,USA
C001873,Customer_7886,55,Male,Houston,NY,USA
C001668,Customer_7887,60,Male,New York,FL,USA
C000488,Customer_7888,51,Male,Houston,TX,USA
C003097,Customer_7889,20,Female,Houston,TX,USA
C004015,Customer_7890,34,Female,Houston,NY,USA
C009124,Customer_7891,28,Male,Miami,IL,USA
C003591,Customer_7892,21,Male,Miami,CA,USA
C000460,Customer_7893,36,Female,Miami,NY,USA
C007739,Customer_7894,30,Male,Houston,TX,USA
C007303,Customer_7895,68,Female,Chicago,TX,USA
C008340,Customer_7896,62,Male,Miami,NY,USA
C000157,Customer_7897,57,Female,New York,NY,USA
C004989,Customer_7898,35,Male,Los Angeles,TX,USA
C005235,Customer_7899,21,Male,Chicago,IL,USA
C007307,Customer_7900,47,Female,Miami,NY,USA
C000099,Customer_7901,59,Female,Chicago,IL,USA
C003641,Customer_7902,18,Male,Miami,CA,USA
C004092,Customer_7903,22,Female,Houston,CA,USA
C005029,Customer_7904,42,Male,Los Angeles,TX,USA
C000829,Customer_7905,60,Male,Los Angeles,FL,USA
C003771,Customer_7906,35,Male,New York,FL,USA
C002913,Customer_7907,60,Male,Chicago,IL,USA
C006281,Customer_7908,60,Male,Los Angeles,TX,USA
C003630,Customer_7909,41,Male,Miami,FL,USA
C004499,Customer_7910,24,Female,Miami,TX,USA
C003677,Customer_7911,19,Female,Houston,TX,USA
C007111,Customer_7912,36,Female,Los Angeles,CA,USA
C000841,Customer_7913,59,Female,Los Angeles,IL,USA
C008774,Customer_7914,42,Male,Houston,TX,USA
C000039,Customer_7915,32,Female,Miami,NY,USA
C007500,Customer_7916,42,Male,Miami,NY,USA
C002224,Customer_7917,50,Female,Los Angeles,IL,USA
C007861,Customer_7918,63,Female,New York,NY,USA
C000030,Customer_7919,24,Male,Houston,NY,USA
C008723,Customer_7920,38,Female,Houston,NY,USA
C002258,Customer_7921,49,Female,Houston,FL,USA
C000252,Customer_7922,56,Female,New York,NY,USA
C008351,Customer_7923,52,Male,Houston,NY,USA
C006807,Customer_7924,23,Male,Miami,TX,USA
C004453,Customer_7925,29,Male,Miami,NY,USA
C007831,Customer_7926,30,Female,Houston,NY,USA
C001603,Customer_7927,50,Female,Los Angeles,TX,USA
C000042,Customer_7928,47,Female,Los Angeles,FL,USA
C006143,Customer_7929,53,Female,Chicago,IL,USA
C005484,Customer_7930,63,Male,Houston,NY,USA
C006762,Customer_7931,19,Male,Miami,CA,USA
C005688,Customer_7932,20,Male,Miami,NY,USA
C006103,Customer_7933,33,Male,Miami,IL,USA
C007858,Customer_7934,51,Male,Los Angeles,NY,USA
C004770,Customer_7935,37,Male,Miami,CA,USA
C006379,Customer_7936,39,Male,Miami,IL,USA
C001906,Customer_7937,49,Male,Miami,IL,USA
C000622,Customer_7938,43,Female,Los Angeles,FL,USA
C007061,Customer_7939,65,Female,Los Angeles,TX,USA
C001669,Customer_7940,28,Female,Chicago,CA,USA
C000088,Customer_7941,19,Female,Miami,CA,USA
C003273,Customer_7942,40,Male,Houston,FL,USA
C007051,Customer_7943,61,Male,Houston,CA,USA
C001893,Customer_7944,40,Female,Miami,NY,USA
C004305,Customer_7945,40,Male,Miami,NY,USA
C006013,Customer_7946,58,Male,Houston,NY,USA
C000674,Customer_7947,37,Male,Houston,CA,USA
C007890,Customer_7948,33,Male,Houston,FL,USA
C009047,Customer_7949,50,Male,Miami,TX,USA
C006983,Customer_7950,35,Female,Los Angeles,IL,USA
C006713,Customer_7951,69,Male,Chicago,FL,USA
C006392,Customer_7952,21,Female,Houston,FL,USA
C005207,Customer_7953,58,Male,New York,TX,USA
C003809,Customer_7954,34,Female,Chicago,IL,USA
C008628,Customer_7955,42,Male,New York,TX,USA
C004792,Customer_7956,70,Male,Los Angeles,IL,USA
C007982,Customer_7957,19,Male,Chicago,CA,USA
C005143,Customer_7958,53,Female,Miami,FL,USA
C004358,Customer_7959,35,Male,Los Angeles,TX,USA
C004579,Customer_7960,32,Female,New York,IL,USA
C004674,Customer_7961,27,Male,Miami,FL,USA
C007408,Customer_7962,39,Female,Chicago,TX,USA
C007759,Customer_7963,43,Male,Miami,IL,USA
C000207,Customer_7964,60,Female,Los Angeles,IL,USA
C003066,Customer_7965,26,Male,New York,CA,USA
C008605,Customer_7966,23,Male,Chicago,IL,USA
C005694,Customer_7967,64,Female,Los Angeles,CA,USA
C008079,Customer_7968,42,Female,Miami,TX,USA
C008532,Customer_7969,51,Female,Miami,FL,USA
C003800,Customer_7970,61,Male,Los Angeles,IL,USA
C006473,Customer_7971,57,Male,Miami,CA,USA
C003233,Customer_7972,58,Male,New York,NY,USA
C005478,Customer_7973,61,Female,Los Angeles,IL,USA
C002207,Customer_7974,32,Male,Los Angeles,NY,USA
C001267,Customer_7975,44,Male,Houston,TX,USA
C003041,Customer_7976,33,Male,New York,IL,USA
C003841,Customer_7977,54,Male,New York,NY,USA
C001880,Customer_7978,27,Male,New York,IL,USA
C003046,Customer_7979,45,Female,New York,CA,USA
C004181,Customer_7980,37,Male,Chicago,TX,USA
C006471,Customer_7981,56,Male,Chicago,IL,USA
C006032,Customer_7982,39,Male,New York,NY,USA
C001181,Customer_7983,46,Female,Houston,IL,USA
C007948,Customer_7984,52,Female,Houston,NY,USA
C007088,Customer_7985,26,Male,Los Angeles,CA,USA
C004515,Customer_7986,31,Female,Miami,CA,USA
C001393,Customer_7987,59,Female,New York,TX,USA
C006524,Customer_7988,26,Male,Chicago,FL,USA
C003418,Customer_7989,55,Female,Los Angeles,CA,USA
C007489,Customer_7990,52,Male,New York,TX,USA
C000725,Customer_7991,61,Female,Chicago,TX,USA
C005361,Customer_7992,69,Female,Miami,TX,USA
C004698,Customer_7993,30,Male,New York,FL,USA
C008819,Customer_7994,26,Male,Los Angeles,FL,USA
C005039,Customer_7995,37,Female,Chicago,TX,USA
C007014,Customer_7996,62,Female,New York,TX,USA
C005467,Customer_7997,63,Female,New York,FL,USA
C009014,Customer_7998,51,Male,Los Angeles,NY,USA
C005455,Customer_7999,26,Male,Miami,TX,USA
C005168,Customer_8000,45,Female,Miami,NY,USA
C002762,Customer_8001,67,Female,Houston,FL,USA
C005757,Customer_8002,27,Male,Chicago,IL,USA
C003298,Customer_8003,59,Male,Los Angeles,IL,USA
C005096,Customer_8004,54,Female,Miami,TX,USA
C005589,Customer_8005,28,Female,Houston,NY,USA
C008403,Customer_8006,38,Male,Los Angeles,TX,USA
C002678,Customer_8007,22,Female,New York,IL,USA
C001287,Customer_8008,53,Male,Miami,FL,USA
C003893,Customer_8009,52,Female,Miami,NY,USA
C004535,Customer_8010,64,Male,Miami,IL,USA
C003621,Customer_8011,25,Male,Houston,FL,USA
C001560,Customer_8012,29,Male,Chicago,IL,USA
C000709,Customer_8013,38,Male,Houston,FL,USA
C004983,Customer_8014,27,Female,Chicago,TX,USA
C003246,Customer_8015,64,Female,Los Angeles,FL,USA
C008853,Customer_8016,19,Female,Los Angeles,FL,USA
C004677,Customer_8017,66,Female,Chicago,NY,USA
C001083,Customer_8018,38,Female,New York,IL,USA
C002231,Customer_8019,44,Female,Chicago,IL,USA
C004973,Customer_8020,44,Female,Miami,FL,USA
C008146,Customer_8021,37,Female,Los Angeles,FL,USA
C008749,Customer_8022,46,Female,New York,NY,USA
C008586,Customer_8023,65,Female,Miami,FL,USA
C008785,Customer_8024,70,Female,Los Angeles,NY,USA
C000562,Customer_8025,58,Female,Los Angeles,CA,USA
C008062,Customer_8026,65,Male,Chicago,IL,USA
C008543,Customer_8027,35,Female,Los Angeles,FL,USA
C008017,Customer_8028,27,Female,New York,TX,USA
C005216,Customer_8029,67,Male,Miami,CA,USA
C002225,Customer_8030,30,Female,Houston,IL,USA
C006233,Customer_8031,24,Female,Houston,NY,USA
C004736,Customer_8032,26,Male,Houston,IL,USA
C006585,Customer_8033,29,Female,Miami,TX,USA
C002929,Customer_8034,19,Female,New York,IL,USA
C005205,Customer_8035,66,Female,Miami,IL,USA
C002779,Customer_8036,57,Female,Chicago,IL,USA
C006352,Customer_8037,57,Male,Miami,NY,USA
C001726,Customer_8038,35,Female,Miami,FL,USA
C005287,Customer_8039,56,Female,Houston,FL,USA
C008022,Customer_8040,54,Male,Los Angeles,FL,USA
C005460,Customer_8041,57,Male,Miami,FL,USA
C006307,Customer_8042,32,Female,Miami,TX,USA
C006443,Customer_8043,56,Female,New York,CA,USA
C003013,Customer_8044,32,Male,Chicago,CA,USA
C008775,Customer_8045,32,Female,Houston,IL,USA
C006781,Customer_8046,61,Female,Miami,IL,USA
C000577,Customer_8047,19,Female,Los Angeles,CA,USA
C002815,Customer_8048,40,Female,New York,IL,USA
C000202,Customer_8049,23,Female,New York,CA,USA
C005390,Customer_8050,62,Male,Houston,TX,USA
C008736,Customer_8051,67,Male,Chicago,FL,USA
C000831,Customer_8052,48,Female,Los Angeles,NY,USA
C008352,Customer_8053,26,Male,New York,NY,USA
C008908,Customer_8054,50,Female,Houston,NY,USA
C003366,Customer_8055,56,Female,Miami,NY,USA
C006140,Customer_8056,48,Male,Houston,NY,USA
C002975,Customer_8057,63,Female,Houston,FL,USA
C004374,Customer_8058,59,Male,New York,IL,USA
C006947,Customer_8059,41,Male,Miami,NY,USA
C004956,Customer_8060,29,Female,Houston,FL,USA
C006349,Customer_8061,42,Male,Miami,IL,USA
C007384,Customer_8062,49,Male,Chicago,TX,USA
C004732,Customer_8063,48,Female,Houston,TX,USA
C001322,Customer_8064,26,Male,Los Angeles,FL,USA
C000538,Customer_8065,28,Female,Chicago,FL,USA
C004920,Customer_8066,30,Female,New York,FL,USA
C000324,Customer_8067,32,Male,Chicago,IL,USA
C004948,Customer_8068,20,Female,Los Angeles,FL,USA
C000115,Customer_8069,44,Female,Chicago,CA,USA
C001162,Customer_8070,66,Female,Houston,CA,USA
C003014,Customer_8071,18,Female,Chicago,NY,USA
C007413,Customer_8072,35,Female,New York,CA,USA
C005592,Customer_8073,44,Male,Los Angeles,IL,USA
C007545,Customer_8074,32,Female,Chicago,FL,USA
C000046,Customer_8075,65,Male,Los Angeles,TX,USA
C005634,Customer_8076,60,Female,New York,NY,USA
C003165,Customer_8077,30,Male,Los Angeles,FL,USA
C001448,Customer_8078,66,Female,Houston,CA,USA
C001523,Customer_8079,31,Female,Miami,NY,USA
C005335,Customer_8080,22,Male,Chicago,TX,USA
C003431,Customer_8081,29,Male,Houston,CA,USA
C002528,Customer_8082,46,Male,New York,IL,USA
C006000,Customer_8083,57,Female,New York,FL,USA
C008061,Customer_8084,49,Female,New York,NY,USA
C004645,Customer_8085,62,Female,Houston,NY,USA
C001007,Customer_8086,38,Female,Houston,CA,USA
C006661,Customer_8087,47,Female,Houston,CA,USA
C003223,Customer_8088,33,Male,Los Angeles,TX,USA
C008939,Customer_8089,45,Female,Los Angeles,IL,USA
C009029,Customer_8090,43,Male,New York,CA,USA
C002324,Customer_8091,67,Female,Houston,IL,USA
C003156,Customer_8092,20,Female,Chicago,FL,USA
C002825,Customer_8093,56,Male,New York,TX,USA
C002811,Customer_8094,65,Female,Los Angeles,CA,USA
C005544,Customer_8095,70,Female,Houston,NY,USA
C005934,Customer_8096,42,Female,New York,IL,USA
C005403,Customer_8097,64,Female,Miami,IL,USA
C005352,Customer_8098,38,Male,Los Angeles,IL,USA
C002838,Customer_8099,43,Male,New York,FL,USA
C004116,Customer_8100,57,Male,Los Angeles,CA,USA
C003606,Customer_8101,65,Male,Chicago,FL,USA
C008176,Customer_8102,54,Female,Miami,FL,USA
C006584,Customer_8103,56,Male,Miami,TX,USA
C007524,Customer_8104,52,Male,Miami,FL,USA
C003390,Customer_8105,51,Male,New York,NY,USA
C007714,Customer_8106,59,Female,Miami,FL,USA
C008503,Customer_8107,63,Male,Los Angeles,CA,USA
C007687,Customer_8108,68,Female,Miami,NY,USA
C007796,Customer_8109,20,Male,Houston,IL,USA
C007801,Customer_8110,51,Male,Los Angeles,TX,USA
C001129,Customer_8111,24,Female,Los Angeles,IL,USA
C006525,Customer_8112,46,Male,Houston,FL,USA
C005551,Customer_8113,47,Male,New York,FL,USA
C002515,Customer_8114,70,Male,Los Angeles,IL,USA
C008955,Customer_8115,20,Male,Chicago,TX,USA
C007118,Customer_8116,33,Male,Los Angeles,IL,USA
C009143,Customer_8117,51,Female,Chicago,TX,USA
C004587,Customer_8118,52,Female,Chicago,NY,USA
C000990,Customer_8119,43,Female,Chicago,IL,USA
C001510,Customer_8120,65,Female,Houston,CA,USA
C006416,Customer_8121,20,Male,Chicago,FL,USA
C003339,Customer_8122,53,Male,Miami,CA,USA
C000923,Customer_8123,42,Male,Miami,TX,USA
C008388,Customer_8124,51,Female,New York,NY,USA
C005518,Customer_8125,66,Female,Chicago,TX,USA
C002011,Customer_8126,58,Male,Houston,FL,USA
C002140,Customer_8127,21,Male,Houston,IL,USA
C007166,Customer_8128,30,Male,New York,TX,USA
C006915,Customer_8129,36,Female,Houston,CA,USA
C008715,Customer_8130,46,Male,Miami,NY,USA
C006120,Customer_8131,43,Male,Houston,IL,USA
C005221,Customer_8132,37,Female,Los Angeles,TX,USA
C002673,Customer_8133,67,Male,Los Angeles,NY,USA
C005444,Customer_8134,70,Male,Chicago,TX,USA
C005109,Customer_8135,36,Male,New York,CA,USA
C007259,Customer_8136,47,Male,New York,TX,USA
C007410,Customer_8137,28,Female,Houston,IL,USA
C001430,Customer_8138,45,Female,Houston,FL,USA
C000865,Customer_8139,36,Male,Chicago,NY,USA
C005948,Customer_8140,57,Male,New York,IL,USA
C008561,Customer_8141,21,Male,Miami,IL,USA
C003307,Customer_8142,62,Female,New York,CA,USA
C005651,Customer_8143,51,Male,Houston,FL,USA
C005640,Customer_8144,27,Male,New York,CA,USA
C008706,Customer_8145,47,Female,Miami,TX,USA
C000407,Customer_8146,59,Male,Chicago,TX,USA
C007234,Customer_8147,46,Male,New York,TX,USA
C000733,Customer_8148,23,Male,Houston,FL,USA
C001650,Customer_8149,64,Female,Los Angeles,FL,USA
C003369,Customer_8150,50,Male,Los Angeles,FL,USA
C008281,Customer_8151,25,Male,Miami,FL,USA
C007225,Customer_8152,29,Male,Miami,TX,USA
C005363,Customer_8153,67,Female,Chicago,FL,USA
C008698,Customer_8154,55,Female,New York,FL,USA
C006093,Customer_8155,62,Female,Chicago,FL,USA
C003362,Customer_8156,52,Female,Chicago,TX,USA
C008335,Customer_8157,26,Male,Houston,TX,USA
C004171,Customer_8158,43,Male,Los Angeles,IL,USA
C004669,Customer_8159,44,Male,Chicago,IL,USA
C000561,Customer_8160,38,Male,New York,IL,USA
C009037,Customer_8161,46,Female,Miami,IL,USA
C002932,Customer_8162,19,Female,New York,FL,USA
C007284,Customer_8163,29,Female,Miami,IL,USA
C008165,Customer_8164,47,Male,Chicago,TX,USA
C001508,Customer_8165,55,Female,Miami,IL,USA
C000960,Customer_8166,63,Female,New York,NY,USA
C004868,Customer_8167,30,Male,Chicago,CA,USA
C003894,Customer_8168,47,Female,Chicago,IL,USA
C003651,Customer_8169,23,Male,Miami,NY,USA
C008012,Customer_8170,34,Female,New York,NY,USA
C004160,Customer_8171,38,Female,New York,FL,USA
C008396,Customer_8172,62,Female,Chicago,CA,USA
C001178,Customer_8173,59,Female,Houston,FL,USA
C002280,Customer_8174,63,Male,Chicago,CA,USA
C001403,Customer_8175,68,Female,Chicago,TX,USA
C003633,Customer_8176,28,Female,Miami,NY,USA
C005160,Customer_8177,63,Female,Houston,IL,USA
C008242,Customer_8178,64,Male,Chicago,FL,USA
C002941,Customer_8179,25,Female,Los Angeles,TX,USA
C008985,Customer_8180,23,Male,Miami,CA,USA
C002965,Customer_8181,25,Male,New York,TX,USA
C001043,Customer_8182,63,Female,Houston,IL,USA
C000400,Customer_8183,46,Male,New York,NY,USA
C000610,Customer_8184,58,Female,Houston,FL,USA
C005051,Customer_8185,41,Male,Houston,CA,USA
C005633,Customer_8186,23,Male,New York,IL,USA
C008153,Customer_8187,51,Female,New York,TX,USA
C007251,Customer_8188,63,Female,Chicago,CA,USA
C007010,Customer_8189,42,Female,New York,FL,USA
C001733,Customer_8190,64,Female,Miami,FL,USA
C006904,Customer_8191,68,Male,Los Angeles,NY,USA
C005691,Customer_8192,50,Female,New York,NY,USA
C006726,Customer_8193,57,Male,Chicago,CA,USA
C008844,Customer_8194,28,Female,Chicago,IL,USA
C007561,Customer_8195,42,Female,Chicago,FL,USA
C008614,Customer_8196,53,Male,New York,IL,USA
C002812,Customer_8197,42,Male,Miami,IL,USA
C007417,Customer_8198,20,Male,Chicago,TX,USA
C005572,Customer_8199,67,Female,New York,FL,USA
C003446,Customer_8200,28,Male,Los Angeles,CA,USA
C007084,Customer_8201,39,Female,Miami,TX,USA
C007725,Customer_8202,54,Female,Miami,IL,USA
C003757,Customer_8203,60,Female,Los Angeles,TX,USA
C007107,Customer_8204,27,Female,Los Angeles,NY,USA
C008004,Customer_8205,28,Male,New York,NY,USA
C008455,Customer_8206,27,Female,Miami,IL,USA
C007275,Customer_8207,29,Female,New York,TX,USA
C006603,Customer_8208,67,Female,Los Angeles,FL,USA
C005944,Customer_8209,63,Female,Miami,TX,USA
C000093,Customer_8210,21,Male,Houston,CA,USA
C009033,Customer_8211,44,Female,Houston,CA,USA
C006727,Customer_8212,37,Female,Los Angeles,CA,USA
C007029,Customer_8213,37,Female,New York,NY,USA
C001104,Customer_8214,64,Male,Los Angeles,TX,USA
C007568,Customer_8215,67,Female,Miami,NY,USA
C006006,Customer_8216,46,Female,Chicago,TX,USA
C006898,Customer_8217,36,Female,Miami,IL,USA
C002576,Customer_8218,58,Female,Miami,FL,USA
C000432,Customer_8219,29,Male,Houston,IL,USA
C005923,Customer_8220,25,Male,Chicago,FL,USA
C001194,Customer_8221,26,Male,New York,NY,USA
C008980,Customer_8222,30,Male,Houston,IL,USA
C000314,Customer_8223,18,Male,Miami,CA,USA
C008028,Customer_8224,57,Female,Miami,NY,USA
C000368,Customer_8225,66,Female,New York,TX,USA
C000172,Customer_8226,34,Male,Los Angeles,NY,USA
C001371,Customer_8227,18,Male,Houston,CA,USA
C002109,Customer_8228,47,Male,Chicago,CA,USA
C007968,Customer_8229,49,Male,Los Angeles,TX,USA
C003382,Customer_8230,49,Male,Miami,IL,USA
C004537,Customer_8231,52,Male,Chicago,CA,USA
C001675,Customer_8232,69,Female,New York,CA,USA
C008815,Customer_8233,18,Male,Houston,NY,USA
C005018,Customer_8234,56,Female,Chicago,CA,USA
C005215,Customer_8235,49,Female,Houston,TX,USA
C001737,Customer_8236,33,Male,Miami,CA,USA
C009161,Customer_8237,31,Female,Los Angeles,TX,USA
C002175,Customer_8238,55,Male,Los Angeles,NY,USA
C008145,Customer_8239,60,Female,Los Angeles,FL,USA
C009005,Customer_8240,48,Female,Chicago,TX,USA
C000762,Customer_8241,47,Male,Houston,CA,USA
C006267,Customer_8242,44,Male,Los Angeles,IL,USA
C005227,Customer_8243,46,Female,Los Angeles,IL,USA
C006783,Customer_8244,23,Female,New York,TX,USA
C000768,Customer_8245,56,Male,Los Angeles,IL,USA
C005985,Customer_8246,56,Male,Miami,TX,USA
C008057,Customer_8247,18,Male,Houston,CA,USA
C006402,Customer_8248,33,Male,Chicago,NY,USA
C003744,Customer_8249,53,Male,Chicago,NY,USA
C008982,Customer_8250,35,Male,New York,CA,USA
C008963,Customer_8251,57,Female,Miami,NY,USA
C005256,Customer_8252,58,Female,Miami,CA,USA
C002005,Customer_8253,53,Female,New York,FL,USA
C006012,Customer_8254,70,Male,Houston,NY,USA
C002396,Customer_8255,70,Male,Houston,TX,USA
C005827,Customer_8256,31,Male,New York,FL,USA
C007981,Customer_8257,21,Male,Miami,CA,USA
C001805,Customer_8258,29,Male,Miami,FL,USA
C001566,Customer_8259,27,Male,Miami,TX,USA
C001249,Customer_8260,21,Male,Houston,FL,USA
C001292,Customer_8261,59,Female,New York,NY,USA
C001658,Customer_8262,40,Male,Miami,TX,USA
C008670,Customer_8263,20,Male,Los Angeles,TX,USA
C007921,Customer_8264,27,Female,New York,NY,USA
C002132,Customer_8265,20,Female,New York,IL,USA
C001713,Customer_8266,60,Male,Miami,IL,USA
C000374,Customer_8267,54,Male,Miami,IL,USA
C000526,Customer_8268,56,Male,New York,FL,USA
C000425,Customer_8269,37,Male,Miami,FL,USA
C007722,Customer_8270,39,Male,Chicago,IL,USA
C000118,Customer_8271,23,Female,Los Angeles,FL,USA
C004195,Customer_8272,21,Male,New York,TX,USA
C007156,Customer_8273,24,Female,New York,TX,USA
C000855,Customer_8274,44,Male,Los Angeles,CA,USA
C002889,Customer_8275,29,Male,Los Angeles,IL,USA
C000804,Customer_8276,28,Female,Houston,TX,USA
C000598,Customer_8277,61,Male,Houston,IL,USA
C008666,Customer_8278,36,Male,New York,IL,USA
C002314,Customer_8279,57,Male,New York,NY,USA
C001646,Customer_8280,60,Female,Chicago,FL,USA
C007279,Customer_8281,62,Male,Miami,NY,USA
C001450,Customer_8282,62,Male,Chicago,CA,USA
C004474,Customer_8283,56,Male,Miami,FL,USA
C008055,Customer_8284,54,Female,Chicago,FL,USA
C006545,Customer_8285,68,Female,Miami,CA,USA
C002088,Customer_8286,53,Female,New York,IL,USA
C000438,Customer_8287,29,Male,Chicago,CA,USA
C001215,Customer_8288,47,Female,Los Angeles,NY,USA
C005274,Customer_8289,65,Male,Houston,CA,USA
C001499,Customer_8290,55,Male,Los Angeles,FL,USA
C006178,Customer_8291,41,Male,Los Angeles,FL,USA
C008889,Customer_8292,20,Male,New York,TX,USA
C002718,Customer_8293,23,Male,New York,TX,USA
C003383,Customer_8294,67,Male,Miami,FL,USA
C004974,Customer_8295,37,Female,Houston,NY,USA
C006320,Customer_8296,38,Male,New York,IL,USA
C001346,Customer_8297,41,Male,Chicago,FL,USA
C006527,Customer_8298,42,Female,Houston,IL,USA
C002495,Customer_8299,70,Female,Los Angeles,TX,USA
C003391,Customer_8300,22,Female,Los Angeles,FL,USA
C000021,Customer_8301,66,Female,New York,FL,USA
C000900,Customer_8302,45,Female,Chicago,FL,USA
C003837,Customer_8303,53,Female,Los Angeles,IL,USA
C004598,Customer_8304,22,Female,Miami,CA,USA
C001136,Customer_8305,36,Female,Houston,FL,USA
C008443,Customer_8306,48,Female,New York,FL,USA
C009084,Customer_8307,26,Female,Houston,CA,USA
C007457,Customer_8308,25,Male,Houston,FL,USA
C000014,Customer_8309,62,Female,Chicago,IL,USA
C005181,Customer_8310,35,Male,Chicago,TX,USA
C003253,Customer_8311,39,Male,Chicago,NY,USA
C001012,Customer_8312,51,Male,Chicago,IL,USA
C004856,Customer_8313,44,Male,Houston,CA,USA
C003340,Customer_8314,51,Female,New York,NY,USA
C007074,Customer_8315,31,Female,Miami,CA,USA
C003443,Customer_8316,62,Male,Los Angeles,NY,USA
C000898,Customer_8317,31,Female,Los Angeles,CA,USA
C006738,Customer_8318,57,Female,New York,CA,USA
C000056,Customer_8319,21,Female,Houston,FL,USA
C005614,Customer_8320,24,Female,New York,FL,USA
C005654,Customer_8321,54,Female,Chicago,FL,USA
C005822,Customer_8322,64,Male,Houston,TX,USA
C005456,Customer_8323,58,Female,New York,NY,USA
C003096,Customer_8324,51,Female,Miami,CA,USA
C004240,Customer_8325,23,Male,Miami,CA,USA
C006986,Customer_8326,48,Male,Chicago,CA,USA
C006477,Customer_8327,64,Male,Los Angeles,NY,USA
C007145,Customer_8328,62,Female,Miami,CA,USA
C008097,Customer_8329,56,Male,Chicago,TX,USA
C003071,Customer_8330,68,Female,Houston,TX,USA
C003807,Customer_8331,63,Male,Houston,FL,USA
C002411,Customer_8332,36,Female,Houston,TX,USA
C000461,Customer_8333,45,Female,Houston,IL,USA
C001695,Customer_8334,56,Male,Los Angeles,CA,USA
C007476,Customer_8335,38,Male,Houston,TX,USA
C003838,Customer_8336,34,Male,Los Angeles,TX,USA
C000568,Customer_8337,51,Male,Los Angeles,FL,USA
C002908,Customer_8338,54,Female,Chicago,TX,USA
C007287,Customer_8339,57,Female,Miami,CA,USA
C000397,Customer_8340,40,Female,Houston,TX,USA
C002308,Customer_8341,26,Female,New York,FL,USA
C006486,Customer_8342,57,Female,Chicago,IL,USA
C004145,Customer_8343,54,Female,Los Angeles,CA,USA
C008027,Customer_8344,49,Female,New York,TX,USA
C001058,Customer_8345,51,Male,Los Angeles,CA,USA
C004311,Customer_8346,64,Female,Houston,FL,USA
C006725,Customer_8347,58,Male,New York,TX,USA
C003722,Customer_8348,49,Female,Miami,TX,USA
C002512,Customer_8349,49,Male,Chicago,NY,USA
C007798,Customer_8350,69,Male,New York,CA,USA
C006770,Customer_8351,29,Male,Los Angeles,CA,USA
C006185,Customer_8352,57,Male,Chicago,NY,USA
C000112,Customer_8353,32,Female,Houston,FL,USA
C001835,Customer_8354,63,Female,Miami,TX,USA
C007825,Customer_8355,36,Male,Houston,TX,USA
C003518,Customer_8356,30,Female,New York,FL,USA
C005785,Customer_8357,18,Female,Los Angeles,CA,USA
C004572,Customer_8358,25,Female,Houston,IL,USA
C006128,Customer_8359,19,Female,Miami,TX,USA
C003746,Customer_8360,47,Male,Houston,NY,USA
C006735,Customer_8361,58,Female,New York,NY,USA
C006922,Customer_8362,68,Female,Chicago,TX,USA
C000415,Customer_8363,25,Female,New York,CA,USA
C008663,Customer_8364,65,Male,Houston,FL,USA
C006794,Customer_8365,31,Female,Los Angeles,CA,USA
C001796,Customer_8366,69,Male,New York,CA,USA
C001372,Customer_8367,57,Female,Houston,IL,USA
C008180,Customer_8368,44,Female,Houston,IL,USA
C004655,Customer_8369,44,Male,Los Angeles,IL,USA
C004458,Customer_8370,20,Female,Houston,TX,USA
C001689,Customer_8371,39,Male,New York,CA,USA
C005648,Customer_8372,40,Male,Chicago,IL,USA
C002035,Customer_8373,53,Male,New York,TX,USA
C005998,Customer_8374,69,Male,Los Angeles,CA,USA
C001833,Customer_8375,58,Female,Miami,CA,USA
C009041,Customer_8376,31,Male,New York,CA,USA
C006803,Customer_8377,18,Male,Houston,TX,USA
C003929,Customer_8378,58,Male,Chicago,TX,USA
C000464,Customer_8379,30,Female,New York,NY,USA
C006168,Customer_8380,62,Male,Miami,NY,USA
C005479,Customer_8381,36,Female,Miami,IL,USA
C006536,Customer_8382,34,Female,Miami,IL,USA
C000761,Customer_8383,68,Female,New York,CA,USA
C001333,Customer_8384,22,Female,New York,IL,USA
C006134,Customer_8385,37,Female,Los Angeles,FL,USA
C008253,Customer_8386,37,Female,Miami,IL,USA
C005521,Customer_8387,50,Female,New York,FL,USA
C001970,Customer_8388,53,Female,Miami,TX,USA
C008707,Customer_8389,38,Male,New York,CA,USA
C007839,Customer_8390,67,Male,Los Angeles,NY,USA
C002668,Customer_8391,18,Female,New York,CA,USA
C004683,Customer_8392,25,Female,Los Angeles,TX,USA
C008472,Customer_8393,61,Female,New York,CA,USA
C004502,Customer_8394,39,Male,Los Angeles,CA,USA
C004628,Customer_8395,39,Male,Chicago,CA,USA
C004204,Customer_8396,43,Male,Los Angeles,FL,USA
C003220,Customer_8397,64,Female,New York,IL,USA
C002770,Customer_8398,54,Female,Miami,TX,USA
C006266,Customer_8399,57,Female,Chicago,NY,USA
C005896,Customer_8400,19,Female,Chicago,IL,USA
C004551,Customer_8401,29,Male,Los Angeles,CA,USA
C001484,Customer_8402,30,Male,Los Angeles,IL,USA
C003952,Customer_8403,39,Male,Houston,NY,USA
C002946,Customer_8404,39,Male,Chicago,CA,USA
C002327,Customer_8405,61,Female,Miami,IL,USA
C001624,Customer_8406,48,Female,Houston,IL,USA
C008946,Customer_8407,48,Female,Miami,IL,USA
C005609,Customer_8408,69,Male,Chicago,IL,USA
